Unique Id,indicator_id,geo_type_id,measurement_type_id,internal_id,subtopic_id,name,Measure,geo_type_name,description,geo_entity_id,geo_entity_name,year_description,data_value,message
25736,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,1998,141.3,
25737,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,1999,173.1,
25738,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2000,164.4,
25739,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2001,173.4,
25741,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2003,187.4,
25742,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2004,167.8,
25743,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2005,139,
25745,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2007,130.1,
25746,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,1998,159.6,
25747,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,1999,212.6,
25748,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2000,159,
25749,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2001,181,
25751,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2003,268.9,
25752,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2004,201.6,
25753,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2005,220.2,
25755,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2007,201.4,
25756,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,1998,228.2,
25757,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,1999,234.2,
25758,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2000,215.4,
25759,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2001,210.4,
25761,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2003,285.6,
25762,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2004,245.3,
25763,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2005,251.5,
25765,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2007,203.3,
25766,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,1998,272.2,
25767,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,1999,259.2,
25768,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2000,193,
25769,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2001,211,
25771,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2003,212.6,
25772,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2004,221.4,
25773,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2005,178.4,
25775,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2007,189.1,
25776,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),201,Greenpoint,1998,34.4,
25777,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),201,Greenpoint,1999,62.7,
25778,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),201,Greenpoint,2000,33.3,
25779,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),201,Greenpoint,2001,58.7,
25781,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),201,Greenpoint,2003,55.1,
25782,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),201,Greenpoint,2004,51,
25783,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),201,Greenpoint,2005,42.5,
25785,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),201,Greenpoint,2007,25.1,
25786,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,1998,68,
25787,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,1999,101.5,
25788,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2000,65.9,
25789,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2001,79.1,
25791,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2003,95.9,
25792,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2004,63.8,
25793,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2005,49.9,
25795,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2007,52.2,
25796,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,1998,184.7,
25797,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,1999,254.5,
25798,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2000,192.6,
25799,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2001,204.3,
25801,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2003,248.8,
25802,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2004,214.6,
25803,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2005,171.2,
25805,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2007,132.1,
25806,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),204,East New York,1998,160.9,
25807,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),204,East New York,1999,193,
25808,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),204,East New York,2000,169,
25809,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),204,East New York,2001,184.7,
25811,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),204,East New York,2003,208.1,
25812,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),204,East New York,2004,178.4,
25813,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),204,East New York,2005,164.8,
25815,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),204,East New York,2007,155,
25816,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),205,Sunset Park,1998,87.5,
25817,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),205,Sunset Park,1999,60.5,
25818,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),205,Sunset Park,2000,55.5,
25819,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),205,Sunset Park,2001,56.6,
25821,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),205,Sunset Park,2003,38.9,
25822,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),205,Sunset Park,2004,44.9,
25823,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),205,Sunset Park,2005,42.9,
25825,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),205,Sunset Park,2007,42.8,
25826,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),206,Borough Park,1998,31.7,
25827,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),206,Borough Park,1999,36.8,
25828,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),206,Borough Park,2000,24.1,
25829,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),206,Borough Park,2001,21.1,
25831,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),206,Borough Park,2003,15.5,
25832,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),206,Borough Park,2004,20.9,
25833,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),206,Borough Park,2005,14.1,
25835,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),206,Borough Park,2007,14.9,
25836,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,1998,142,
25837,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,1999,174.8,
25838,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2000,121.1,
25839,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2001,138.2,
25841,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2003,176.1,
25842,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2004,136.4,
25843,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2005,111.7,
25845,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2007,117.7,
25846,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,1998,84.3,
25847,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,1999,102.8,
25848,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2000,78.4,
25849,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2001,74.2,
25851,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2003,103.6,
25852,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2004,107.4,
25853,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2005,90.6,
25855,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2007,56.8,
25856,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,1998,35,
25857,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,1999,36.2,
25858,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2000,15.5,
25859,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2001,25.1,
25861,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2003,28.1,
25862,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2004,18,
25863,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2005,16.9,
25865,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2007,31.5,
25866,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,1998,52,
25867,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,1999,54.1,
25868,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2000,38.4,
25869,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2001,37.5,
25871,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2003,48.9,
25872,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2004,34.7,
25873,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2005,23.5,
25875,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2007,35.7,
25876,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,1998,151.6,
25877,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,1999,212.9,
25878,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2000,173.9,
25879,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2001,204.1,
25881,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2003,219.3,
25882,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2004,231.6,
25883,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2005,173.8,
25885,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2007,156,
25886,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),301,Washington Heights,1998,87.8,
25887,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),301,Washington Heights,1999,112.7,
25888,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),301,Washington Heights,2000,77.3,
25889,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),301,Washington Heights,2001,84.8,
25891,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),301,Washington Heights,2003,74.3,
25892,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),301,Washington Heights,2004,70.5,
25893,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),301,Washington Heights,2005,49.8,
25895,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),301,Washington Heights,2007,44.8,
25896,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,1998,240.2,
25897,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,1999,294.7,
25898,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2000,204,
25899,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2001,215.9,
25901,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2003,211.1,
25902,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2004,192.7,
25903,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2005,170.6,
25905,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2007,136.8,
25906,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),303,East Harlem,1998,387,
25907,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),303,East Harlem,1999,401.6,
25908,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),303,East Harlem,2000,261.5,
25909,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),303,East Harlem,2001,291.9,
25911,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),303,East Harlem,2003,241.9,
25912,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),303,East Harlem,2004,200.8,
25913,155,3,1,84,11,Asthma Hospitalizations (Children 0 to 4 Yrs Old),Estimated Annual Rate,UHF42,Neighborhood (UHF 42),303,East Harlem,2005,173,
